id,speaker,start,end,duration,reference,hypothesis,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer,perfect,substitution_details,deletion_details,insertion_details,note,changed
541,00541 SP 2,28:30.9,28:32.1,1.20s,xong người lại có người phản đối là,xong rồi lại có người phản đối là,8,8,7,1,0,0,1,0.125,False,"[{""reference"": ""người"", ""hypothesis"": ""rồi"", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}]",[],[],asr sai,True
542,00542 SP 2,28:32.4,28:34.0,1.62s,tại sao giọng hát lẻ ra là thứ,tại sao giọng hát lẽ ra là thứ,8,8,7,1,0,0,1,0.125,False,"[{""reference"": ""lẻ"", ""hypothesis"": ""lẽ"", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}]",[],[],,False
543,00543 SP 2,28:34.4,28:38.2,3.82s,làm niềm vui lại mang lên sân khấu cho người ta đánh giá xếp hạng nếu nghĩ như vậy để được cái gì,làm niềm vui lại mang lên sân khấu cho người ta đánh giá xếp hạng nếu nghĩ như vậy để được cái gì,23,23,23,0,0,0,0,0.0,True,[],[],[],,False
544,00544 SP 2,28:38.7,28:39.2,0.46s,đúng không,đúng không,2,2,2,0,0,0,0,0.0,True,[],[],[],asr sai,True
545,00545 SP 2,28:39.6,28:40.3,0.72s,thì anh nghĩ là,thì anh nghĩ là,4,4,4,0,0,0,0,0.0,True,[],[],[],,False
546,00546 SP 2,28:40.9,28:43.1,2.20s,luôn luôn sẽ có tồn tại những cái suy nghĩ đó,luôn luôn sẽ có tồn tại những suy nghĩ đó,11,10,10,0,1,0,1,0.09090909090909091,False,[],"[{""reference"": ""cái"", ""hypothesis"": """", ""reference_position"": [7, 8], ""hypothesis_position"": [7, 7], ""type"": ""deletion""}]",[],,False
547,00547 SP 2,28:44.2,28:45.5,1.28s,buộc lòng nó sẽ,buộc lòng nó sẽ,4,4,4,0,0,0,0,0.0,True,[],[],[],,False
548,00548 SP 2,28:45.9,28:49.2,3.22s,ờ không tránh khỏi được nhưng cái thứ hai là bản thân những cuộc thi á,không tránh khỏi được nhưng cái thứ hai là bản thân những cuộc thi á,16,15,15,0,1,0,1,0.0625,False,[],"[{""reference"": ""ờ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],chữ đầu không bắt được,True
549,00549 SP 2,28:50.0,28:59.1,9.12s,không vì như vậy mà họ không ngừng thay đổi bản thân mình chẳng hạn anh nói là đúng cái sự tồn tại của các phong trào các vận động xã hội về nữ quyền họ có và họ có những ý đúng,không vì như vậy mà họ không ngừng thay đổi bản thân mình chẳng hạn anh nói là đúng cái sự tồn tại của các phong trào các vận động xã hội về nữ quyền họ có và họ có những ý đúng,43,43,43,0,0,0,0,0.0,True,[],[],[],,False
550,00550 SP 2,29:00.5,29:02.2,1.74s,chỉ là có những người đẩy nó lên quá xa,chỉ là có những người đẩy nó lên quá xa,10,10,10,0,0,0,0,0.0,True,[],[],[],,False
551,00551 SP 2,29:02.9,29:07.4,4.56s,nhưng anh tin là có những lý đúng và những lý đúng đó đã được những cuộc thi sắc đẹp hiện đại họ tiếp cận và họ,nhưng anh tin là có những ý đúng và những ý đó đã được nhiều cuộc thi sắp đến hiện tại họ tiếp cựu,27,24,17,7,3,0,10,0.37037037037037035,False,"[{""reference"": ""lý"", ""hypothesis"": ""ý"", ""reference_position"": [6, 7], ""hypothesis_position"": [6, 7], ""type"": ""substitution""}, {""reference"": ""lý"", ""hypothesis"": ""ý"", ""reference_position"": [10, 11], ""hypothesis_position"": [10, 11], ""type"": ""substitution""}, {""reference"": ""những"", ""hypothesis"": ""nhiều"", ""reference_position"": [15, 16], ""hypothesis_position"": [14, 15], ""type"": ""substitution""}, {""reference"": ""sắc đẹp"", ""hypothesis"": ""sắp đến"", ""reference_position"": [18, 20], ""hypothesis_position"": [17, 19], ""type"": ""substitution""}, {""reference"": ""đại"", ""hypothesis"": ""tại"", ""reference_position"": [21, 22], ""hypothesis_position"": [20, 21], ""type"": ""substitution""}, {""reference"": ""cận"", ""hypothesis"": ""cựu"", ""reference_position"": [24, 25], ""hypothesis_position"": [23, 24], ""type"": ""substitution""}]","[{""reference"": ""đúng"", ""hypothesis"": """", ""reference_position"": [11, 12], ""hypothesis_position"": [11, 11], ""type"": ""deletion""}, {""reference"": ""và họ"", ""hypothesis"": """", ""reference_position"": [25, 27], ""hypothesis_position"": [24, 24], ""type"": ""deletion""}]",[],,False
552,00552 SP 2,29:08.0,29:13.1,5.11s,họ họ chắt lọc lại họ đưa vào trong nội dung cuộc thi của mình nếu họ coi đó là một cái phù hợp với vận động xã hội,họ chắc lọc lại họ đưa vào trong nội dung cuộc thi của mình nếu họ coi đó là một cái phù hợp với vận động xã hội,29,28,27,1,1,0,2,0.06896551724137931,False,"[{""reference"": ""họ"", ""hypothesis"": ""chắc"", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}]","[{""reference"": ""chắt"", ""hypothesis"": """", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 2], ""type"": ""deletion""}]",[],,False
553,00553 SP 2,29:13.5,29:15.2,1.70s,ví dụ cái câu chuyện về,ví dụ cái câu chuyện về,6,6,6,0,0,0,0,0.0,True,[],[],[],,False
554,00554 SP 2,29:15.6,29:23.0,7.36s,ờ vẽ đẹp đa dạng hơn chẳng hạn giống như ngày xưa mình biết những cuộc thi sắc đẹp từ cái thời điểm nó ra đời là một ngàn khoảng năm một ngàn chín trăm,vẽ đẹp đa dạng hơn chẳng hạn giống như ngày xưa mình biết những cuộc thi sắt đẹt từ cái thời điểm đó ra đời là khoảng năm 1980,35,29,25,4,6,0,10,0.2857142857142857,False,"[{""reference"": ""sắc đẹp"", ""hypothesis"": ""sắt đẹt"", ""reference_position"": [17, 19], ""hypothesis_position"": [16, 18], ""type"": ""substitution""}, {""reference"": ""nó"", ""hypothesis"": ""đó"", ""reference_position"": [23, 24], ""hypothesis_position"": [22, 23], ""type"": ""substitution""}, {""reference"": ""một"", ""hypothesis"": ""1980"", ""reference_position"": [31, 32], ""hypothesis_position"": [28, 29], ""type"": ""substitution""}]","[{""reference"": ""ờ"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}, {""reference"": ""một ngàn"", ""hypothesis"": """", ""reference_position"": [27, 29], ""hypothesis_position"": [26, 26], ""type"": ""deletion""}, {""reference"": ""ngàn chín trăm"", ""hypothesis"": """", ""reference_position"": [32, 35], ""hypothesis_position"": [29, 29], ""type"": ""deletion""}]",[],chữ đầu asr ko bắt được,True
555,00555 SP 2,29:23.6,29:24.0,0.46s,ừ,ừ,1,1,1,0,0,0,0,0.0,True,[],[],[],,False
556,00556 SP 1,29:24.3,29:26.2,1.90s,hai mươi mấy hai mấy,hai mươi mấy hai mười sắp mới,5,7,4,1,0,2,3,0.6,False,"[{""reference"": ""mấy"", ""hypothesis"": ""mới"", ""reference_position"": [4, 5], ""hypothesis_position"": [6, 7], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""mười sắp"", ""reference_position"": [4, 4], ""hypothesis_position"": [4, 6], ""type"": ""insertion""}]",tách separation asr hơi khó nghe => chữ sai,True
557,00557 SP 2,29:24.5,29:25.3,0.78s,năm mươi,50,2,1,0,1,1,0,2,1.0,False,"[{""reference"": ""năm"", ""hypothesis"": ""50"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""mươi"", ""hypothesis"": """", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],,False
558,00558 SP 2,29:25.6,29:26.2,0.58s,anh nhớ là,anh nhớ là,3,3,3,0,0,0,0,0.0,True,[],[],[],,False
559,00559 SP 1,29:26.7,29:28.9,2.27s,có hoa hậu pháp là hơn trăm năm rồi,có hoa hậu pháp là hơn trăm năm rồi,9,9,9,0,0,0,0,0.0,True,[],[],[],,False
560,00560 SP 2,29:28.9,29:37.4,8.50s,ừ nhưng anh nói như miss những cái cuộc thi lâu đời nhất như miss world miss universe thì khoảng chín năm mươi chín chín trăm năm mốt gì đó không nhớ lắm khoảng bảy mươi bảy mấy năm tại anh nghĩ các cuộc thi đều kỷ niệm,ừ nhưng anh nói những cái cuộc thi lâu đời những cái miss world miss universe thì khoảng 1950 1951 vậy anh không nhớ lắm khoảng 70 mấy năm tại anh biết các cuộc thi đều kỷ niệm,48,38,30,8,10,0,18,0.375,False,"[{""reference"": ""nhất như"", ""hypothesis"": ""những cái"", ""reference_position"": [12, 14], ""hypothesis_position"": [10, 12], ""type"": ""substitution""}, {""reference"": ""chín năm mươi chín"", ""hypothesis"": ""1950 1951 vậy anh"", ""reference_position"": [20, 24], ""hypothesis_position"": [18, 22], ""type"": ""substitution""}, {""reference"": ""bảy"", ""hypothesis"": ""70"", ""reference_position"": [34, 35], ""hypothesis_position"": [26, 27], ""type"": ""substitution""}, {""reference"": ""nghĩ"", ""hypothesis"": ""biết"", ""reference_position"": [41, 42], ""hypothesis_position"": [31, 32], ""type"": ""substitution""}]","[{""reference"": ""như miss"", ""hypothesis"": """", ""reference_position"": [4, 6], ""hypothesis_position"": [4, 4], ""type"": ""deletion""}, {""reference"": ""chín trăm năm mốt gì đó"", ""hypothesis"": """", ""reference_position"": [24, 30], ""hypothesis_position"": [22, 22], ""type"": ""deletion""}, {""reference"": ""mươi bảy"", ""hypothesis"": """", ""reference_position"": [35, 37], ""hypothesis_position"": [27, 27], ""type"": ""deletion""}]",[],asr sai,True
561,00561 SP 1,29:36.1,29:36.7,0.66s,đúng rồi đúng rồi,đúng rồi đúng rồi,4,4,4,0,0,0,0,0.0,True,[],[],[],asr sai,True
562,00562 SP 2,29:37.8,29:38.7,0.92s,bảy mươi bảy mấy năm á,70 mấy năm á,6,4,3,1,2,0,3,0.5,False,"[{""reference"": ""bảy"", ""hypothesis"": ""70"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""mươi bảy"", ""hypothesis"": """", ""reference_position"": [1, 3], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],,False
563,00563 SP 2,29:39.1,29:42.2,3.08s,thì thời điểm đó là chắc mới xong thế chiến thứ hai,thì thời điểm đó là chắc mới xong thế chiến thứ hai,12,12,12,0,0,0,0,0.0,True,[],[],[],,False
564,00564 SP 2,29:42.7,29:43.9,1.28s,thế giới vẫn còn rất là phân cực,thế giới vẫn còn rất là phân cực,8,8,8,0,0,0,0,0.0,True,[],[],[],,False
565,00565 SP 2,29:44.5,29:49.4,4.90s,và những cái cuộc thi này thời điểm đó nó vẫn còn thiên về cho phụ nữ da trắng,và những cái cuộc thi này thời điểm đó vẫn còn thiêng về cho phụ nữ da trắng,19,18,17,1,1,0,2,0.10526315789473684,False,"[{""reference"": ""thiên"", ""hypothesis"": ""thiêng"", ""reference_position"": [12, 13], ""hypothesis_position"": [11, 12], ""type"": ""substitution""}]","[{""reference"": ""nó"", ""hypothesis"": """", ""reference_position"": [9, 10], ""hypothesis_position"": [9, 9], ""type"": ""deletion""}]",[],,False
566,00566 SP 2,29:50.1,29:51.4,1.26s,sau đó mới đến,sau đó mới đến,4,4,4,0,0,0,0,0.0,True,[],[],[],,False
567,00567 SP 2,29:51.7,29:54.7,2.98s,mới bắt đầu xuất hiện thêm nhiều phụ nữ châu á và phụ nữ da màu,mới bắt đầu xuất hiện thêm nhiều phụ nữ châu á phụ nữ da màu,16,15,15,0,1,0,1,0.0625,False,[],"[{""reference"": ""và"", ""hypothesis"": """", ""reference_position"": [11, 12], ""hypothesis_position"": [11, 11], ""type"": ""deletion""}]",[],,False
568,00568 SP 2,29:55.2,30:00.9,5.65s,rồi mới có những người phụ nữ da màu đầu tiên đăng quang sau đó là người da trắng và châu á cũng đăng quang xong lại đến,rồi mới có những người phụ nữ da màu đầu tiên năng quan da trắng đầu ti châu á đầu ti năng quang xong lại đến,28,26,19,5,4,2,11,0.39285714285714285,False,"[{""reference"": ""đăng quang"", ""hypothesis"": ""năng quan"", ""reference_position"": [11, 13], ""hypothesis_position"": [11, 13], ""type"": ""substitution""}, {""reference"": ""và"", ""hypothesis"": ""ti"", ""reference_position"": [19, 20], ""hypothesis_position"": [16, 17], ""type"": ""substitution""}, {""reference"": ""cũng đăng"", ""hypothesis"": ""ti năng"", ""reference_position"": [22, 24], ""hypothesis_position"": [20, 22], ""type"": ""substitution""}]","[{""reference"": ""sau đó là người"", ""hypothesis"": """", ""reference_position"": [13, 17], ""hypothesis_position"": [13, 13], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""đầu"", ""reference_position"": [19, 19], ""hypothesis_position"": [15, 16], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""đầu"", ""reference_position"": [22, 22], ""hypothesis_position"": [19, 20], ""type"": ""insertion""}]",,False
569,00569 SP 2,30:01.4,30:04.9,3.50s,gần đây thì mình sẽ thấy những cái câu chuyện về hình thể rồi,gần đây thì mình sẽ thấy những cái câu chuyện về hình nể rồi,14,14,13,1,0,0,1,0.07142857142857142,False,"[{""reference"": ""thể"", ""hypothesis"": ""nể"", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 13], ""type"": ""substitution""}]",[],[],asr sai,True
570,00570 SP 2,30:05.3,30:05.7,0.42s,ờm,em,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ờm"", ""hypothesis"": ""em"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
571,00571 SP 2,30:06.1,30:07.6,1.48s,lgbt hoặc là,lgbti,3,1,0,1,2,0,3,1.0,False,"[{""reference"": ""lgbt"", ""hypothesis"": ""lgbti"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]","[{""reference"": ""hoặc là"", ""hypothesis"": """", ""reference_position"": [1, 3], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],,False
572,00572 SP 2,30:08.0,30:13.7,5.70s,kể cả như mấy silver họ còn nới rộng cái tiêu chí về độ tuổi nữa để thể hiện cái tính inclusion tính,kể cả như mấy silver sao còn nới động cái tiêu chí về độ tuổi nữa để thể hiện cái tính inclusion tính,23,23,21,2,0,0,2,0.08695652173913043,False,"[{""reference"": ""họ"", ""hypothesis"": ""sao"", ""reference_position"": [5, 6], ""hypothesis_position"": [5, 6], ""type"": ""substitution""}, {""reference"": ""rộng"", ""hypothesis"": ""động"", ""reference_position"": [8, 9], ""hypothesis_position"": [8, 9], ""type"": ""substitution""}]",[],[],,False
573,00573 SP 2,30:14.2,30:18.2,4.03s,tính tính bao gồm tính đa dạng của họ hơn đó là một cái vận động mà họ lựa chọn dĩ nhiên,bao gồm tính đa dạng của họ hơn đó là một cái vận động mà họ lựa chọn,22,18,18,0,4,0,4,0.18181818181818182,False,[],"[{""reference"": ""tính tính"", ""hypothesis"": """", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}, {""reference"": ""dĩ nhiên"", ""hypothesis"": """", ""reference_position"": [20, 22], ""hypothesis_position"": [18, 18], ""type"": ""deletion""}]",[],asr sai,True
574,00574 SP 2,30:18.6,30:26.7,8.12s,mình cũng anh cũng khoan hãy nói vội là câu chuyện nó đúng hay sai nhưng ít nhất là những cái platform mà cấp tiến nhất và tồn tại được là những platforms họ không ngừng thay đổi bản thân mình,anh cũng khoan lại nói vội là câu chuyện đó đúng hay sai nhưng ít nhất là những cái platform mà cấp tiến nhất và tồn tại được là những platform họ không ngừng thay đổi bản thân mình,41,39,36,3,2,0,5,0.12195121951219512,False,"[{""reference"": ""hãy"", ""hypothesis"": ""lại"", ""reference_position"": [5, 6], ""hypothesis_position"": [3, 4], ""type"": ""substitution""}, {""reference"": ""nó"", ""hypothesis"": ""đó"", ""reference_position"": [11, 12], ""hypothesis_position"": [9, 10], ""type"": ""substitution""}, {""reference"": ""platforms"", ""hypothesis"": ""platform"", ""reference_position"": [32, 33], ""hypothesis_position"": [30, 31], ""type"": ""substitution""}]","[{""reference"": ""mình cũng"", ""hypothesis"": """", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}]",[],,False
575,00575 SP 2,30:27.0,30:28.5,1.48s,cái đó là cái mình cần phải nhìn thấy,cái đó là cái mình cần phải nhìn thấy,9,9,9,0,0,0,0,0.0,True,[],[],[],,False
576,00576 SP 1,30:28.9,30:30.8,1.90s,vậy thì anh đã làm thế nào với những cái người,vậy thì anh đã làm thế nào với những cái người,11,11,11,0,0,0,0,0.0,True,[],[],[],,False
577,00577 SP 1,30:31.3,30:35.9,4.62s,mà có cái ý kiến như em nói rằng là nó hơi trái chiều một chút với con đường anh chọn,mà có cái ý kiến như em nói rằng là nó hơi trái chiều một chút với con đường anh chọn,21,21,21,0,0,0,0,0.0,True,[],[],[],,False
578,00578 SP 1,30:36.4,30:36.7,0.36s,thì,thì,1,1,1,0,0,0,0,0.0,True,[],[],[],,False
579,00579 SP 1,30:37.4,30:39.7,2.38s,em nghĩ là mọi thứ trong cuộc sống này nó đều bắt đầu từ thứ nhỏ nhất,em nghĩ là mọi thứ trong cuộc sống này nó đều bắt đầu từ thứ nhỏ nhất,17,17,17,0,0,0,0,0.0,True,[],[],[],,False
