id,speaker,start,end,duration,reference,hypothesis,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer,perfect,substitution_details,deletion_details,insertion_details,note,changed
537,00537 SP 2,28:22.0,28:24.6,2.59s,thì chỉ có hold mình back thôi thì chỉ có giữ mình lại thôi đúng không,thì chỉ có khô bình bách thôi chỉ giữ mình lại thoi đúng hông,16,14,9,5,2,0,7,0.4375,False,"[{""reference"": ""hold mình back"", ""hypothesis"": ""khô bình bách"", ""reference_position"": [3, 6], ""hypothesis_position"": [3, 6], ""type"": ""substitution""}, {""reference"": ""thôi"", ""hypothesis"": ""thoi"", ""reference_position"": [13, 14], ""hypothesis_position"": [11, 12], ""type"": ""substitution""}, {""reference"": ""không"", ""hypothesis"": ""hông"", ""reference_position"": [15, 16], ""hypothesis_position"": [13, 14], ""type"": ""substitution""}]","[{""reference"": ""thì"", ""hypothesis"": """", ""reference_position"": [7, 8], ""hypothesis_position"": [7, 7], ""type"": ""deletion""}, {""reference"": ""có"", ""hypothesis"": """", ""reference_position"": [9, 10], ""hypothesis_position"": [8, 8], ""type"": ""deletion""}]",[],"asr sai, qwen tinh chỉnh chọn sai",True
538,00538 SP 2,28:25.2,28:25.9,0.72s,giống như bây giờ,giống như bây giờ,4,4,4,0,0,0,0,0.0,True,[],[],[],asr sai,True
539,00539 SP 2,28:26.5,28:29.1,2.51s,phụ nữ đi thi sắc đẹp nam giới đi thi sắc đẹp,phụ nữ đi thi sắc đẹp nam giới đi theo sắc để,12,12,10,2,0,0,2,0.16666666666666666,False,"[{""reference"": ""thi"", ""hypothesis"": ""theo"", ""reference_position"": [9, 10], ""hypothesis_position"": [9, 10], ""type"": ""substitution""}, {""reference"": ""đẹp"", ""hypothesis"": ""để"", ""reference_position"": [11, 12], ""hypothesis_position"": [11, 12], ""type"": ""substitution""}]",[],[],asr sai,True
540,00540 SP 2,28:29.4,28:30.5,1.10s,mình đi thi cuộc thi ca hát,mình đi thi cuộc thì ca hát,7,7,6,1,0,0,1,0.14285714285714285,False,"[{""reference"": ""thi"", ""hypothesis"": ""thì"", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}]",[],[],,False
541,00541 SP 2,28:30.9,28:32.1,1.20s,xong người lại có người phản đối là,sau rồi lại có người phản đối là,8,8,6,2,0,0,2,0.25,False,"[{""reference"": ""xong người"", ""hypothesis"": ""sau rồi"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]",[],[],asr sai,True
542,00542 SP 2,28:32.4,28:34.0,1.62s,tại sao giọng hát lẻ ra là thứ,tại sao giọng hát lẽ ra là thứ,8,8,7,1,0,0,1,0.125,False,"[{""reference"": ""lẻ"", ""hypothesis"": ""lẽ"", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}]",[],[],,False
543,00543 SP 2,28:34.4,28:38.2,3.82s,làm niềm vui lại mang lên sân khấu cho người ta đánh giá xếp hạng nếu nghĩ như vậy để được cái gì,làm niềm vui lại mang lên sân khấu cho người ta đánh giá xếp hạng nếu nghĩ như vậy để đưa ra ý,23,23,20,3,0,0,3,0.13043478260869565,False,"[{""reference"": ""được cái gì"", ""hypothesis"": ""đưa ra ý"", ""reference_position"": [20, 23], ""hypothesis_position"": [20, 23], ""type"": ""substitution""}]",[],[],,False
544,00544 SP 2,28:38.7,28:39.2,0.46s,đúng không,được phẫu,2,2,0,2,0,0,2,1.0,False,"[{""reference"": ""đúng không"", ""hypothesis"": ""được phẫu"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}]",[],[],asr sai,True
545,00545 SP 2,28:39.6,28:40.3,0.72s,thì anh nghĩ là,thì anh nghĩ là,4,4,4,0,0,0,0,0.0,True,[],[],[],,False
546,00546 SP 2,28:40.9,28:43.1,2.20s,luôn luôn sẽ có tồn tại những cái suy nghĩ đó,luôn luôn sẽ tồn tại những cái suy nghĩ đó,11,10,10,0,1,0,1,0.09090909090909091,False,[],"[{""reference"": ""có"", ""hypothesis"": """", ""reference_position"": [3, 4], ""hypothesis_position"": [3, 3], ""type"": ""deletion""}]",[],,False
547,00547 SP 2,28:44.2,28:45.5,1.28s,buộc lòng nó sẽ,buộc lòng nó sẽ,4,4,4,0,0,0,0,0.0,True,[],[],[],,False
548,00548 SP 2,28:45.9,28:49.2,3.22s,ờ không tránh khỏi được nhưng cái thứ hai là bản thân những cuộc thi á,ờ không tránh khỏi được nhưng cái thứ hai nữa bản thân những cuộc thi á,16,16,15,1,0,0,1,0.0625,False,"[{""reference"": ""là"", ""hypothesis"": ""nữa"", ""reference_position"": [9, 10], ""hypothesis_position"": [9, 10], ""type"": ""substitution""}]",[],[],chữ đầu không bắt được,True
549,00549 SP 2,28:50.0,28:59.1,9.12s,không vì như vậy mà họ không ngừng thay đổi bản thân mình chẳng hạn anh nói là đúng cái sự tồn tại của các phong trào các vận động xã hội về nữ quyền họ có và họ có những ý đúng,không vì như vậy mà họ không ngừng thay đổi bản thân mình chẳng hạn anh nói là đúng cái sự tồn tại của các phong trào các vận động xã hội về nữ quyền họ có và họ có những ý đúng,43,43,43,0,0,0,0,0.0,True,[],[],[],,False
550,00550 SP 2,29:00.5,29:02.2,1.74s,chỉ là có những người đẩy nó lên quá xa,chỉ là có những người đẩy nó lên quá xa,10,10,10,0,0,0,0,0.0,True,[],[],[],,False
551,00551 SP 2,29:02.9,29:07.4,4.56s,nhưng anh tin là có những lý đúng và những lý đúng đó đã được những cuộc thi sắc đẹp hiện đại họ tiếp cận và họ,nhưng anh tin là có những ý đúng và những ý đó đã được nhiều cuộc thi sắc đẹp hiện đại họ tiếp cử và họ,27,26,22,4,1,0,5,0.18518518518518517,False,"[{""reference"": ""lý"", ""hypothesis"": ""ý"", ""reference_position"": [6, 7], ""hypothesis_position"": [6, 7], ""type"": ""substitution""}, {""reference"": ""lý"", ""hypothesis"": ""ý"", ""reference_position"": [10, 11], ""hypothesis_position"": [10, 11], ""type"": ""substitution""}, {""reference"": ""những"", ""hypothesis"": ""nhiều"", ""reference_position"": [15, 16], ""hypothesis_position"": [14, 15], ""type"": ""substitution""}, {""reference"": ""cận"", ""hypothesis"": ""cử"", ""reference_position"": [24, 25], ""hypothesis_position"": [23, 24], ""type"": ""substitution""}]","[{""reference"": ""đúng"", ""hypothesis"": """", ""reference_position"": [11, 12], ""hypothesis_position"": [11, 11], ""type"": ""deletion""}]",[],,False
552,00552 SP 2,29:08.0,29:13.1,5.11s,họ họ chắt lọc lại họ đưa vào trong nội dung cuộc thi của mình nếu họ coi đó là một cái phù hợp với vận động xã hội,họ họ chắt lọc lại họ đưa vào trong nội dung cuộc thi của mình nếu họ coi đó là một cái phù hợp với vận động xã hội,29,29,29,0,0,0,0,0.0,True,[],[],[],,False
553,00553 SP 2,29:13.5,29:15.2,1.70s,ví dụ cái câu chuyện về,ví dụ cái câu chuyện về,6,6,6,0,0,0,0,0.0,True,[],[],[],,False
554,00554 SP 2,29:15.6,29:23.0,7.36s,ờ vẽ đẹp đa dạng hơn chẳng hạn giống như ngày xưa mình biết những cuộc thi sắc đẹp từ cái thời điểm nó ra đời là một ngàn khoảng năm một ngàn chín trăm,vẻ đẹp đa dạng hơn chẳng hạn giống như ngày xưa mình biết những cuộc thi sắc đẹ p từ cái thời điểm đó ra đời là một ngàn khoảng năm nghìn chín trăm,35,34,29,4,2,1,7,0.2,False,"[{""reference"": ""ờ"", ""hypothesis"": ""vẻ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""đẹp"", ""hypothesis"": ""p"", ""reference_position"": [18, 19], ""hypothesis_position"": [18, 19], ""type"": ""substitution""}, {""reference"": ""nó"", ""hypothesis"": ""đó"", ""reference_position"": [23, 24], ""hypothesis_position"": [23, 24], ""type"": ""substitution""}, {""reference"": ""một"", ""hypothesis"": ""nghìn"", ""reference_position"": [31, 32], ""hypothesis_position"": [31, 32], ""type"": ""substitution""}]","[{""reference"": ""vẽ"", ""hypothesis"": """", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}, {""reference"": ""ngàn"", ""hypothesis"": """", ""reference_position"": [32, 33], ""hypothesis_position"": [32, 32], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""đẹ"", ""reference_position"": [18, 18], ""hypothesis_position"": [17, 18], ""type"": ""insertion""}]",chữ đầu asr ko bắt được,True
555,00555 SP 2,29:23.6,29:24.0,0.46s,ừ,ờm,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ừ"", ""hypothesis"": ""ờm"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
556,00556 SP 1,29:24.3,29:26.2,1.90s,hai mươi mấy hai mấy,hai miếng bánh hạt hai mấy dặm,5,7,3,2,0,2,4,0.8,False,"[{""reference"": ""mươi mấy"", ""hypothesis"": ""bánh hạt"", ""reference_position"": [1, 3], ""hypothesis_position"": [2, 4], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""miếng"", ""reference_position"": [1, 1], ""hypothesis_position"": [1, 2], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""dặm"", ""reference_position"": [5, 5], ""hypothesis_position"": [6, 7], ""type"": ""insertion""}]",tách separation asr hơi khó nghe => chữ sai,True
557,00557 SP 2,29:24.5,29:25.3,0.78s,năm mươi,năm mươi,2,2,2,0,0,0,0,0.0,True,[],[],[],,False
558,00558 SP 2,29:25.6,29:26.2,0.58s,anh nhớ là,anh nhớ là,3,3,3,0,0,0,0,0.0,True,[],[],[],,False
559,00559 SP 1,29:26.7,29:28.9,2.27s,có hoa hậu pháp là hơn trăm năm rồi,có hoa hậu pháp là hơn trăm năm rồi,9,9,9,0,0,0,0,0.0,True,[],[],[],,False
560,00560 SP 2,29:28.9,29:37.4,8.50s,ừ nhưng anh nói như miss những cái cuộc thi lâu đời nhất như miss world miss universe thì khoảng chín năm mươi chín chín trăm năm mốt gì đó không nhớ lắm khoảng bảy mươi bảy mấy năm tại anh nghĩ các cuộc thi đều kỷ niệm,ừ nhưng anh nói như mít ờ những cái cuộc thi lâu đời dính riêng mít gua với univers thì khoảng chín năm mươi chín năm mốt gì anh không nhớ lắm khoảng bẩy mưởi bảy mấy năm tại anh nghĩ tết cuộc thy đều kỷ niệm,48,47,34,12,2,1,15,0.3125,False,"[{""reference"": ""miss"", ""hypothesis"": ""ờ"", ""reference_position"": [5, 6], ""hypothesis_position"": [6, 7], ""type"": ""substitution""}, {""reference"": ""nhất như miss world miss universe"", ""hypothesis"": ""dính riêng mít gua với univers"", ""reference_position"": [12, 18], ""hypothesis_position"": [13, 19], ""type"": ""substitution""}, {""reference"": ""đó"", ""hypothesis"": ""anh"", ""reference_position"": [29, 30], ""hypothesis_position"": [28, 29], ""type"": ""substitution""}, {""reference"": ""bảy mươi"", ""hypothesis"": ""bẩy mưởi"", ""reference_position"": [34, 36], ""hypothesis_position"": [33, 35], ""type"": ""substitution""}, {""reference"": ""các"", ""hypothesis"": ""tết"", ""reference_position"": [42, 43], ""hypothesis_position"": [41, 42], ""type"": ""substitution""}, {""reference"": ""thi"", ""hypothesis"": ""thy"", ""reference_position"": [44, 45], ""hypothesis_position"": [43, 44], ""type"": ""substitution""}]","[{""reference"": ""chín trăm"", ""hypothesis"": """", ""reference_position"": [24, 26], ""hypothesis_position"": [25, 25], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""mít"", ""reference_position"": [5, 5], ""hypothesis_position"": [5, 6], ""type"": ""insertion""}]",asr sai,True
561,00561 SP 1,29:36.1,29:36.7,0.66s,đúng rồi đúng rồi,đúng rồi,4,2,2,0,2,0,2,0.5,False,[],"[{""reference"": ""đúng rồi"", ""hypothesis"": """", ""reference_position"": [2, 4], ""hypothesis_position"": [2, 2], ""type"": ""deletion""}]",[],asr sai,True
562,00562 SP 2,29:37.8,29:38.7,0.92s,bảy mươi bảy mấy năm á,bảy mươi bảy máy năm á,6,6,5,1,0,0,1,0.16666666666666666,False,"[{""reference"": ""mấy"", ""hypothesis"": ""máy"", ""reference_position"": [3, 4], ""hypothesis_position"": [3, 4], ""type"": ""substitution""}]",[],[],,False
563,00563 SP 2,29:39.1,29:42.2,3.08s,thì thời điểm đó là chắc mới xong thế chiến thứ hai,thì thời điểm đó là chắc mới xong thế chiến thứ hai,12,12,12,0,0,0,0,0.0,True,[],[],[],,False
564,00564 SP 2,29:42.7,29:43.9,1.28s,thế giới vẫn còn rất là phân cực,thế giới vẫn còn rất là phân cực,8,8,8,0,0,0,0,0.0,True,[],[],[],,False
565,00565 SP 2,29:44.5,29:49.4,4.90s,và những cái cuộc thi này thời điểm đó nó vẫn còn thiên về cho phụ nữ da trắng,và những cái cuộc thi này ở thời điểm đó vẫn còn thien về cho phụ nữ da trắng,19,19,17,1,1,1,3,0.15789473684210525,False,"[{""reference"": ""thiên"", ""hypothesis"": ""thien"", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 13], ""type"": ""substitution""}]","[{""reference"": ""nó"", ""hypothesis"": """", ""reference_position"": [9, 10], ""hypothesis_position"": [10, 10], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""ở"", ""reference_position"": [6, 6], ""hypothesis_position"": [6, 7], ""type"": ""insertion""}]",,False
566,00566 SP 2,29:50.1,29:51.4,1.26s,sau đó mới đến,sau đó mới đến,4,4,4,0,0,0,0,0.0,True,[],[],[],,False
567,00567 SP 2,29:51.7,29:54.7,2.98s,mới bắt đầu xuất hiện thêm nhiều phụ nữ châu á và phụ nữ da màu,mới bắt đầu xuất hiện thêm nhiều phụ nữ châu á phụn nữ da màu,16,15,14,1,1,0,2,0.125,False,"[{""reference"": ""và"", ""hypothesis"": ""phụn"", ""reference_position"": [11, 12], ""hypothesis_position"": [11, 12], ""type"": ""substitution""}]","[{""reference"": ""phụ"", ""hypothesis"": """", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 12], ""type"": ""deletion""}]",[],,False
568,00568 SP 2,29:55.2,30:00.9,5.65s,rồi mới có những người phụ nữ da màu đầu tiên đăng quang sau đó là người da trắng và châu á cũng đăng quang xong lại đến,rồi mới có những người phụ nữ da màu đầu tiên đăng quang da trắng đầu tin à châu á đầu tên đăng quang xong lại đến,28,27,20,6,2,1,9,0.32142857142857145,False,"[{""reference"": ""sau đó là người da"", ""hypothesis"": ""da trắng đầu tin à"", ""reference_position"": [13, 18], ""hypothesis_position"": [13, 18], ""type"": ""substitution""}, {""reference"": ""cũng"", ""hypothesis"": ""tên"", ""reference_position"": [22, 23], ""hypothesis_position"": [21, 22], ""type"": ""substitution""}]","[{""reference"": ""trắng và"", ""hypothesis"": """", ""reference_position"": [18, 20], ""hypothesis_position"": [18, 18], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""đầu"", ""reference_position"": [22, 22], ""hypothesis_position"": [20, 21], ""type"": ""insertion""}]",,False
569,00569 SP 2,30:01.4,30:04.9,3.50s,gần đây thì mình sẽ thấy những cái câu chuyện về hình thể rồi,gần đây thì mình sẽ thấy những cái câu chuyện về hình ảnh rồi,14,14,13,1,0,0,1,0.07142857142857142,False,"[{""reference"": ""thể"", ""hypothesis"": ""ảnh"", ""reference_position"": [12, 13], ""hypothesis_position"": [12, 13], ""type"": ""substitution""}]",[],[],asr sai,True
570,00570 SP 2,30:05.3,30:05.7,0.42s,ờm,ờm,1,1,1,0,0,0,0,0.0,True,[],[],[],asr sai,True
571,00571 SP 2,30:06.1,30:07.6,1.48s,lgbt hoặc là,el gi bi ti hoặc là,3,6,2,1,0,3,4,1.3333333333333333,False,"[{""reference"": ""lgbt"", ""hypothesis"": ""ti"", ""reference_position"": [0, 1], ""hypothesis_position"": [3, 4], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""el gi bi"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 3], ""type"": ""insertion""}]",,False
572,00572 SP 2,30:08.0,30:13.7,5.70s,kể cả như mấy silver họ còn nới rộng cái tiêu chí về độ tuổi nữa để thể hiện cái tính inclusion tính,kể cả những siêu vết sợi còn nới rộng các tiêu chí về độ tuổi nữa để thể hiện cái tính inclusion tín,23,23,17,6,0,0,6,0.2608695652173913,False,"[{""reference"": ""như mấy silver họ"", ""hypothesis"": ""những siêu vết sợi"", ""reference_position"": [2, 6], ""hypothesis_position"": [2, 6], ""type"": ""substitution""}, {""reference"": ""cái"", ""hypothesis"": ""các"", ""reference_position"": [9, 10], ""hypothesis_position"": [9, 10], ""type"": ""substitution""}, {""reference"": ""tính"", ""hypothesis"": ""tín"", ""reference_position"": [22, 23], ""hypothesis_position"": [22, 23], ""type"": ""substitution""}]",[],[],,False
573,00573 SP 2,30:14.2,30:18.2,4.03s,tính tính bao gồm tính đa dạng của họ hơn đó là một cái vận động mà họ lựa chọn dĩ nhiên,tỉnh tỉng bao gồm tĩnh đa dạng của họ hơn đó là một cái vận động mà họ lựa chọn dĩ nhiên,22,22,19,3,0,0,3,0.13636363636363635,False,"[{""reference"": ""tính tính"", ""hypothesis"": ""tỉnh tỉng"", ""reference_position"": [0, 2], ""hypothesis_position"": [0, 2], ""type"": ""substitution""}, {""reference"": ""tính"", ""hypothesis"": ""tĩnh"", ""reference_position"": [4, 5], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}]",[],[],asr sai,True
574,00574 SP 2,30:18.6,30:26.7,8.12s,mình cũng anh cũng khoan hãy nói vội là câu chuyện nó đúng hay sai nhưng ít nhất là những cái platform mà cấp tiến nhất và tồn tại được là những platforms họ không ngừng thay đổi bản thân mình,mình cũng anh cũng khoan lại nói vội là câu chuyện đó đúng hay sai nhưng ít nhất là những cái bờ lá phong mà cấp tiến và tồn tại được là những lá phông không ngừng thay đổi bản thân mình,41,42,35,5,1,2,8,0.1951219512195122,False,"[{""reference"": ""hãy"", ""hypothesis"": ""lại"", ""reference_position"": [5, 6], ""hypothesis_position"": [5, 6], ""type"": ""substitution""}, {""reference"": ""nó"", ""hypothesis"": ""đó"", ""reference_position"": [11, 12], ""hypothesis_position"": [11, 12], ""type"": ""substitution""}, {""reference"": ""platform"", ""hypothesis"": ""phong"", ""reference_position"": [21, 22], ""hypothesis_position"": [23, 24], ""type"": ""substitution""}, {""reference"": ""platforms họ"", ""hypothesis"": ""lá phông"", ""reference_position"": [32, 34], ""hypothesis_position"": [33, 35], ""type"": ""substitution""}]","[{""reference"": ""nhất"", ""hypothesis"": """", ""reference_position"": [25, 26], ""hypothesis_position"": [27, 27], ""type"": ""deletion""}]","[{""reference"": """", ""hypothesis"": ""bờ lá"", ""reference_position"": [21, 21], ""hypothesis_position"": [21, 23], ""type"": ""insertion""}]",,False
